zipcode,centroid_lat,centroid_lon,regional spatial type,population,capacity,rc_centroid_lat,rc_centroid_lon
2331,54.28405975810325,9.723005529231925,rural,10374,0,54.27740829044687,9.736210630545411
2332,47.85269475564714,7.017739519057216,urban,13518,99428,47.82911838815046,6.999152124559826
2333,53.20163315360039,6.380967915732195,rural,18241,0,53.21927502248528,6.373457456395952
2334,50.38808570582182,14.741466260606677,urban,13851,0,50.4028014212254,14.740368692759096
2335,54.74819037650256,11.114906747076311,urban,9254,105771,54.734391669062525,11.09078020070806
2336,47.37737154919551,14.155795937643768,rural,11899,65154,47.38150456513673,14.16002903925996
2337,53.50271662666732,7.243851645325686,urban,4855,0,53.49315448208876,7.255560420603365
2338,54.78351272161984,8.399400129631822,urban,11269,100287,54.79083606960893,8.403283879617348
2339,48.05663821781964,6.075233858701362,rural,16053,0,48.06638644054317,6.09253736285454
2340,48.21833159552222,7.341518015689504,rural,19860,118321,48.2215322405501,7.351293079614625
2341,51.84149723468316,11.282123251245064,rural,4565,131029,51.8454048601321,11.285749810099263
2342,50.81242595641676,12.163543609653232,urban,4310,104298,50.8110709894802,12.17628464899048
2343,54.22433868229928,13.732184319769573,urban,16887,0,54.23194409946508,13.725855603587078
2344,49.13489308967071,14.626431287219416,rural,15301,90379,49.13539449563387,14.612770622449023
2345,52.1319690940561,14.444389625294049,rural,7776,0,52.1402740922964,14.4568445233478
2346,53.84142508793287,10.970520163768814,urban,15443,126313,53.84570689534728,10.97143780129266
2347,53.33946672851313,11.47712799240595,rural,14266,0,53.35046669598537,11.482546322042625
2348,49.57368096764622,8.203490126427665,urban,18023,0,49.56040453785431,8.196997934405791
2349,53.25174190398268,10.644187390319336,urban,18754,134793,53.265105576705686,10.635616839275812
2350,48.82449661742286,7.364504747196474,urban,3699,0,48.83684764133985,7.363832665158958
2351,51.827860395197966,11.053139390546058,urban,16204,145691,51.828610788382605,11.045786466815647
2352,48.29868077581326,14.571926640463651,rural,1472,0,48.2885177913064,14.57252967486484
2353,47.29611629748416,7.067949663730552,urban,4119,0,47.30906212828487,7.081649240397068
2354,54.947603620955405,6.19422547837357,rural,11028,0,54.94161366505894,6.194612351107346
2355,53.85128597381452,10.608672045041589,rural,3574,114032,53.84645513820152,10.61530557489942
2356,51.706725728458885,12.83333632376907,rural,7916,118679,51.696904476276295,12.831846215618024
2357,54.41832796726633,11.953076590037275,rural,17152,146111,54.421754248410885,11.962425681107543
2358,48.78967065980754,12.801851352283164,rural,12112,0,48.78569578735151,12.797990282624614
2359,52.521226067977466,9.33588797560322,rural,15212,126554,52.52158890336873,9.346951535888852
2360,49.22802863488971,13.010923634822262,rural,1588,119425,49.24307572373095,13.011000604557534
2361,50.87759561033826,8.771731675734452,urban,5288,0,50.87217504026903,8.783575732386648
2362,52.19003222907484,13.904695162135996,urban,7960,0,52.20148100265174,13.907019614762731
2363,48.28933731630055,13.070973123772507,rural,8234,100838,48.295858902655205,13.103036479910584
2364,49.55225396724884,10.234377713480349,urban,14021,114548,49.54598094260614,10.225903745763844
2365,53.01033807351001,14.091109480577336,urban,119,0,53.012805278312,14.103357322157974
2366,53.1196669496716,11.15991948028737,urban,12139,0,53.11531228137822,11.156282374639398
2367,52.01039704692841,7.700232522620432,rural,8922,109749,52.01167117672525,7.680712623892756
2368,48.96379047386923,12.299898823437111,urban,7115,112681,48.97526816637127,12.307768247167337
2369,49.7674997535924,10.760757815708942,rural,4960,119938,49.78170716013983,10.749171094911718
2370,49.271745467905134,11.417564629612212,rural,14602,122367,49.26440008645525,11.40528380132421
2371,52.77254172006669,12.911510802356297,rural,8173,132949,52.77436620922594,12.916240375540594
2372,47.43927353417585,14.806743588789706,urban,16059,0,47.44318717646931,14.794778900361566
2373,50.64773602509477,8.986167940497646,rural,10545,119136,50.65893661269831,8.97065769075819
2374,48.92114311240959,14.936613148687956,urban,183,0,48.9169612840655,14.945250802485647
2375,52.43222120622049,14.285887946080438,urban,18558,111708,52.42487548799881,14.278944143514336
2376,49.35886999521781,7.569691448964086,rural,10142,111493,49.345806392979696,7.583102668397855
2377,48.98606999779915,11.710125602666556,urban,14036,0,48.98712648117006,11.70104709930346
2378,49.02529382446808,6.801887623483143,rural,11895,92868,49.01780721091139,6.784932979503739
2379,48.33569684314038,12.977496069595912,urban,14997,104029,48.34976956649375,13.006171642573584
2380,51.16774922002448,14.81505402299162,rural,9167,82502,51.14685455298847,14.828399533570815
2381,50.38738352256916,14.199285957045335,urban,13914,96454,50.37724954084824,14.211722802242578
2382,50.55675243789388,8.357518358386995,urban,19420,0,50.57482946480094,8.333046520791738
2383,54.50566753068162,6.423521819117659,rural,8497,97715,54.50835196845635,6.446009330893466
2384,53.26703378658724,13.83538506152593,rural,12680,0,53.26639004998788,13.83827592250313
2385,47.69856829889249,7.473147816154039,rural,14662,0,47.690221294231726,7.456765161499684
2386,50.862888448839904,8.656211203470432,rural,10703,117156,50.87174982582405,8.670390454147888
2387,49.19084338394811,13.500641823799722,rural,19603,0,49.198718863415394,13.50310599336918
2388,48.21733740305667,7.753959876322543,urban,16505,0,48.22862306625554,7.747133327345334
2389,48.56796230654381,6.007412621527204,rural,5477,0,48.56551102176449,6.022882919460839
2390,53.282550598451074,11.718520793699348,urban,963,0,53.291030567435634,11.706970851961014
2391,48.85751478163763,14.834409837808847,urban,803,0,48.86492312079815,14.832701087189166
2392,48.52712171782348,10.620954988735264,urban,2384,0,48.52936101018125,10.618710672356222
2393,53.89239665904961,9.371687131900456,rural,12818,129622,53.88875274635052,9.358476958944344
2394,53.73506605002645,11.4646497634435,urban,19374,141377,53.734651429835104,11.452971015969046
2395,49.82955921998702,13.486556215590436,urban,10263,103800,49.83306720798255,13.510702905547198
2396,48.01209116261246,8.00306281132395,rural,1135,91024,48.02077855955798,7.982792728935382
2397,52.91019195585677,13.493293399459088,urban,10000,0,52.900199650366766,13.507847227982474
2398,48.79670165229753,6.372289325308472,urban,3556,0,48.78660882456517,6.377668925268663
2399,53.58998032922245,13.043644520690432,urban,11011,0,53.589897056473646,13.034869120618405
2400,50.38775645596963,8.912203633161065,urban,198,0,50.38325655879785,8.926784642043156
2401,48.44586837264131,7.264245091353196,rural,1339,110632,48.458603106196655,7.255692038491773
2402,53.74031395927501,11.42614787451062,rural,4370,0,53.75680640059733,11.412530483316486
2403,48.10041461304291,6.132343297641815,rural,19900,0,48.089296752037626,6.137816837931447
2404,50.68801582980071,9.913025702880644,rural,13216,124916,50.693646359831895,9.900028245811594
2405,54.71143801903317,11.46669334037198,urban,19552,114382,54.716615815978685,11.462188497988734
2406,48.84891168921302,14.42921757726246,urban,18906,0,48.85495213923466,14.435457451704362
2407,49.9296303431283,11.699439951613314,urban,9680,0,49.92275174516642,11.70365697708245
2408,47.814731931420575,12.51375136616804,rural,8304,94556,47.81434942426338,12.52541580828371
2409,51.68137222809009,14.618749870587378,urban,47,0,51.68137629709239,14.631946831134602
2410,52.714511078567696,9.27204637296577,urban,3504,0,52.7281480910781,9.27653375208203
2411,53.37098548267936,10.728212610525974,rural,4816,120703,53.376488306793306,10.738105323450304
2412,52.71040421097927,6.055630989024456,urban,6773,81965,52.69940725960439,6.0607718000059485
2413,48.20474612495396,9.406285307946376,rural,16430,0,48.193133744886296,9.41728248351161
2414,48.39840126993627,11.639799707742483,urban,19652,0,48.39361435206302,11.653045053804345
2415,52.49975496718063,5.93966239113005,rural,7783,71107,52.51567123091175,5.930555429497015
2416,51.771140025306046,12.642878617626703,rural,13837,125714,51.75846769910977,12.64512564136032
2417,52.463571998090885,14.546743785526337,rural,12169,0,52.461884639236345,14.562978856152489
2418,50.76218177904798,12.668777607916637,urban,7023,0,50.76759766406583,12.69177771672736
2419,52.8788313228458,12.93828707324822,urban,11447,130905,52.882677330029296,12.94336516943903
2420,50.152813056619685,11.60078119217795,urban,2487,105079,50.15775048094476,11.615046747608783
2421,48.20068379502408,14.600961906696153,urban,16125,80997,48.18927052677356,14.606704711472972
2422,52.10442385852032,12.912113210260143,urban,10160,0,52.096349877140575,12.916888825563168
2423,51.69263500865463,13.40135810968024,rural,4996,0,51.7010613576966,13.40521116064166
2424,51.408129941732405,9.767259428847774,rural,4692,0,51.4199356385916,9.767180916019374
2425,53.75509431318733,7.127754838030446,rural,6005,0,53.75600378418511,7.123090802001247
2426,48.790741176336944,7.906313639539954,rural,5271,0,48.78462425444709,7.90431290663731
2427,49.32589044550007,12.939264602602886,rural,15757,0,49.331961180270085,12.933660440230664
2428,48.93174967259393,14.155280988374065,rural,2542,0,48.9212054302589,14.184764167362728
2429,47.69817441833623,6.82765325918786,urban,8023,0,47.71548975382456,6.82017228624653
2430,51.85592823213786,10.912926896110775,rural,3189,134762,51.85674209359439,10.923449115533254
2431,53.79909932760263,13.324945524590683,urban,16194,0,53.80713593721512,13.344005013416885
2432,51.02399020401631,14.86639897735208,rural,7087,77428,51.01707214597692,14.85575856017672
2433,49.66528645673163,8.859078115231336,rural,17728,117659,49.673850655602834,8.857651885737997
2434,49.76314697299235,6.548222607709983,rural,5230,0,49.77256945290343,6.548798578284128
2435,54.59736930568256,14.54839263961908,urban,13936,101855,54.611239343303225,14.5571321530402
2436,53.660222475856514,14.648205323946636,urban,14242,119447,53.68975896452812,14.655761645495916
2437,49.17044477983155,12.668465519521645,urban,16235,0,49.1742230853205,12.66057142431872
2438,50.2735763287142,11.7543656794167,urban,19857,124198,50.27826320862557,11.75050620580708
2439,47.339789037039225,12.867984234876936,urban,15339,66050,47.347054623010536,12.865972575175393
2440,50.68061358252251,9.772122446462776,urban,6395,0,50.66868857089809,9.776241739165904
2441,49.20694768435245,8.138984856305907,urban,6629,117977,49.20157386413631,8.130496447783695
2442,51.48736113040279,14.503141400368602,urban,105,88970,51.49099186340377,14.509424936005976
2443,50.812503013562186,10.705584912493917,rural,4617,0,50.80060006077692,10.710385708192108
2444,47.534190568109146,11.703787340682396,rural,7151,78847,47.550133217596425,11.68789961039309
2445,53.60033132246024,5.951184028092634,urban,5768,0,53.62440323870258,5.965662694300118
2446,50.29844866101736,12.944711496994838,urban,18248,121491,50.29860069358015,12.954415464329164
2447,48.06964635928544,7.202096886701293,urban,2632,100076,48.06864211591333,7.209432190254159
2448,49.28709200781941,6.789857469992831,urban,5971,99160,49.27187926247076,6.766348952224429
2449,50.33972339520925,14.657580517068764,urban,17795,0,50.33722419658168,14.667474411957365
2450,53.42886899753836,6.7182001774431965,urban,1118,0,53.43172509576019,6.723906135612768
2451,48.725419939713696,11.06456486365962,urban,16874,0,48.72726731389954,11.037150901533868
2452,53.793744339828805,10.03736760474048,urban,18882,0,53.79125679008953,10.04416475291251
2453,52.27783061400464,9.0377315707578,rural,9988,114080,52.27308762517168,9.029778073318091
2454,53.24601742580318,7.515499921416939,urban,19823,0,53.2568084584118,7.503649461724768
2455,53.58322619831964,10.72538396962204,urban,10567,119060,53.59325366402644,10.732180109358325
2456,48.8546023469478,14.491521007413038,rural,7965,0,48.84548479966931,14.490266357175324
2457,51.27804367513203,6.675786324217976,urban,1163,0,51.282095603775375,6.670410329659759
2458,48.35375058755832,7.152621203244138,urban,13330,0,48.37161040056688,7.14830038218511
2459,51.78010462221433,10.96931935182147,rural,11109,0,51.75596551914191,10.961787602506323
2460,49.718269155783325,12.628125729069083,rural,19450,0,49.72477267214629,12.64447701202908
2461,48.27861471071194,9.32955001015322,urban,17103,118291,48.28596916923521,9.328381301499851
2462,54.83036356984043,6.072137897880095,rural,10534,74643,54.82058695086887,6.068670452382993
2463,48.13799475807584,14.99903648991294,rural,19751,62997,48.13448287400957,14.997658713747793
2464,52.43071938189922,7.519701705392453,rural,7272,107348,52.43721497538488,7.5051173187240865
2465,48.35392098504455,7.605337015639352,urban,16002,112467,48.34016182718543,7.587243980852573
2466,47.78840709459458,9.332212604558103,urban,19398,116244,47.77805782536778,9.339528345308189
2467,49.750929528593645,14.68809136730282,urban,2547,80741,49.74578553155179,14.688130046910633
2468,54.254641190228384,6.720127307033066,rural,3253,120407,54.25573032588392,6.722723389315997
2469,50.93423973000987,13.143402774601698,urban,14456,0,50.94006693411326,13.135474678274472
2470,53.33029880638311,14.257516659166082,rural,18727,143914,53.33369062723026,14.26494891362656
2471,52.09378004316709,7.452252097606562,rural,14249,118723,52.094560989368446,7.443605078960357
2472,51.68297977077728,14.458854991464989,rural,3250,87605,51.70038141293859,14.458469924776477
2473,54.18077531449715,6.208168155863744,rural,8990,99025,54.1842861445364,6.221228191092862
2474,51.88954396157385,6.799734283676702,urban,8265,0,51.89658241253856,6.806234291321621
2475,50.53239718261258,6.913066526190431,urban,19952,95627,50.52544857028081,6.900162307112918
2476,51.6699087126383,12.71469709567834,rural,4179,121211,51.670993072094205,12.703688618257411
2477,54.4449089080218,11.99385691002598,urban,1580,141508,54.44303366418043,12.000545572772156
2478,50.6309047664016,9.825913214372203,urban,18537,0,50.63067464097272,9.835039695441488
2479,48.99181444196925,9.53884898550197,rural,11469,0,48.98350411950449,9.547319645085974
2480,53.6918448540531,9.630623705042058,rural,10615,0,53.69813650202287,9.636008121275816
2481,47.52157753203738,13.21636699318546,rural,5032,0,47.51318483891633,13.213399306936566
2482,51.43723028993693,11.298946828945038,urban,1203,125995,51.4222126573721,11.29427418081898
2483,51.93333047593708,13.756345347671914,rural,9572,108540,51.94153780669986,13.756097823033816
2484,51.37522829270252,11.03709911679366,rural,798,0,51.38016727419448,11.042786223597616
2485,48.34515257253922,10.060351726631044,urban,9550,110658,48.35262974792479,10.066492722770375
2486,47.92578253673075,6.391626925584389,urban,3658,85986,47.92540139229152,6.399112804216929
2487,53.68170709633212,7.858927229156523,urban,10778,121274,53.67518215126458,7.854810840878965
2488,50.41320075090645,9.99173483565222,urban,5487,0,50.420081327092745,9.989335225934411
2489,47.40975895807068,6.264038984459473,rural,3866,52063,47.4145823655355,6.274010641725272
2490,48.556046473970405,12.764245638893392,rural,3232,99305,48.553050476704506,12.756619269479817
2491,54.07796941795241,11.711937509093016,rural,10338,0,54.073974193216415,11.711983690563034
